typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2921.454","true","0","false","376960.974",,"376960.974","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","44751","false","5","u","44751","false","111.052","true","0","false","45021.414",,"45021.414","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","30","false","5","u","30","false","5.68","true","0","false","14121.552",,"14121.552","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","32.767",,"32.767","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5000","false","5","u","5000","false","1","false","0","false","13404.004",,"13404.004","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","84","false","5","u","84","false","0.02","true","0","false","33.854",,"33.854","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","518538.946","true","0","false","557600896.011",,"557600896.011","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","662.055","true","0","false","603684.755",,"603684.755","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","231.033","true","0","false","1005776.793",,"1005776.793","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","74.02","true","0","false","84506.798",,"84506.798","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4","false","0","false","6097.79",,"6097.79","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","660","AIA","Anguilla","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2","false","0","false","1007.476",,"1007.476","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2240","false","5","u","2240","false","16","false","0","false","24693.334",,"24693.334","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20000","false","5","u","20000","false","1.792","true","0","false","3000.032",,"3000.032","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","699","IND","India","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7788.245","true","0","false","4272664.898",,"4272664.898","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","438298.962","true","0","false","764996608.431",,"764996608.431","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","182.004","true","0","false","103660.304",,"103660.304","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","156394.702","true","0","false","455813906.049",,"455813906.049","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8043","false","5","u","8043","false","30","false","0","false","50548.258",,"50548.258","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","2","false","0","false","232.092",,"232.092","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","66431","false","5","u","66431","false","337.004","true","0","false","153332.871",,"153332.871","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","748","SWZ","Eswatini","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","26000","false","5","u","26000","false","9.513","true","0","false","25809.125",,"25809.125","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1560.019","true","0","false","4306446.35",,"4306446.35","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8360.259","true","0","false","35895663.293",,"35895663.293","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","760","SYR","Syria","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","0.259","true","0","false","644.944",,"644.944","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","481748.934","true","0","false","1047112380.079",,"1047112380.079","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","768","TGO","Togo","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3049","false","5","u","3049","false","1","false","0","false","6275.508",,"6275.508","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","3","false","0","false","3041.126",,"3041.126","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","5","u","4","false","2.008","true","0","false","38.012",,"38.012","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","29","false","5","u","29","false","195.043","true","0","false","5646.118",,"5646.118","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","798","TUV","Tuvalu","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","6529.203",,"6529.203","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","27.04",,"27.04","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15","false","0","false","1081.147",,"1081.147","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14237.401","true","0","false","223423903.796",,"223423903.796","4","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","842","USA","USA","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","192197.59","true","0","false","1054959652.686",,"1054959652.686","6","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","899","_X ","Areas, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","68040","false","5","u","68040","false","841","false","0","false","154705.449",,"154705.449","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","10578982.545","true","0","false","24427995897.78",,"24427995897.78","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","20","AND","Andorra","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2000","false","5","u","2000","false","2","false","0","false","594.42",,"594.42","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","3","false","0","false","136.22",,"136.22","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","311","true","0","false","1491347.82",,"1491347.82","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","5006.334","true","0","false","30955268.05",,"30955268.05","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","290","false","5","u","290","false","2.055","true","0","false","121.13",,"121.13","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4967.777","true","0","false","34314101.73",,"34314101.73","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","60","BMU","Bermuda","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3202","false","5","u","3202","false","11","false","0","false","516.95",,"516.95","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","34.068","true","0","false","55541.51",,"55541.51","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","577779","false","5","u","577779","false","44.352","true","0","false","147041.41",,"147041.41","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","80.428","true","0","false","63371.99",,"63371.99","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","415235","false","5","u","415235","false","981.223","true","0","false","471498.94",,"471498.94","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","120","CMR","Cameroon","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1195","false","5","u","1195","false","19.416","true","0","false","10153.03",,"10153.03","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","33714.833","true","0","false","231907165.35",,"231907165.35","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","360","false","5","u","360","false","19","false","0","false","58406.68",,"58406.68","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1140","false","5","u","1140","false","5.005","true","0","false","1441.84",,"1441.84","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","148","TCD","Chad","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2000","false","5","u","2000","false","0.095","true","0","false","305.71",,"305.71","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2880801.564","true","0","false","2538341745.02",,"2538341745.02","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","9.005","true","0","false","374.25",,"374.25","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21000","false","5","u","21000","false","29.005","true","0","false","57069.6",,"57069.6","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6405","false","5","u","6405","false","608.296","true","0","false","1516872.59",,"1516872.59","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","90000","false","5","u","90000","false","0.48","true","0","false","1542.62",,"1542.62","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","190","false","5","u","190","false","1","false","0","false","857.8",,"857.8","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","391.096","true","0","false","2554037.38",,"2554037.38","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","11309.715","true","0","false","6725489.71",,"6725489.71","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","55750","false","5","u","55750","false","44.162","true","0","false","7673.79",,"7673.79","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","100","false","5","u","100","false","0.101","true","0","false","214.41",,"214.41","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","233","EST","Estonia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.893","true","-1","N/A","0","false","0.893","true","0","false","1077.65",,"1077.65","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3970.933","true","0","false","4689602.63",,"4689602.63","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","251","FRA","France","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","10606.172","true","0","false","72715649.26",,"72715649.26","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","258","PYF","French Polynesia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","566.07",,"566.07","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","268","GEO","Georgia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22114","false","5","u","22114","false","2.241","true","0","false","2687.01",,"2687.01","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","132826.609","true","0","false","322052936.96",,"322052936.96","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","288","GHA","Ghana","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","3","false","0","false","150.27",,"150.27","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23762206","false","5","u","23762206","false","3444.06","true","0","false","13944970.94",,"13944970.94","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","25.57",,"25.57","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","48480.835","true","0","false","29712469.32",,"29712469.32","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","267.189","true","0","false","97421.04",,"97421.04","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","65","false","5","u","65","false","0.254","true","0","false","537.13",,"537.13","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","18669.805","true","0","false","6285486.39",,"6285486.39","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","30.286","true","0","false","31794.41",,"31794.41","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3663.761","true","0","false","13902795.3",,"13902795.3","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1878.003","true","0","false","16487178.65",,"16487178.65","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3287.742","true","0","false","80654802.14",,"80654802.14","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1634016.752","true","0","false","2047415669.65",,"2047415669.65","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","17","false","0","false","421.32",,"421.32","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6510","false","5","u","6510","false","1","false","0","false","41017.88",,"41017.88","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1174060.966","true","0","false","2076877128.19",,"2076877128.19","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","414","KWT","Kuwait","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","450","false","5","u","450","false","6","false","0","false","1575.57",,"1575.57","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2842116","false","5","u","2842116","false","22853","false","0","false","4011022.81",,"4011022.81","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12002","false","5","u","12002","false","5","false","0","false","21717.73",,"21717.73","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4001","false","5","u","4001","false","10","false","0","false","78678.58",,"78678.58","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","442","LUX","Luxembourg","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","5","u","4","false","10.004","true","0","false","1944.14",,"1944.14","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","43177","false","5","u","43177","false","8.104","true","0","false","3170.89",,"3170.89","4","false","true",
