year,partner_country,trade_value_usd,reporter,flow,hs_code,commodity
2017,Kyrgyzstan,5132.43,Thailand,Import,8542,Electronic integrated circuits
2017,Kuwait,4080.26,Thailand,Import,8542,Electronic integrated circuits
2017,Albania,3734.27,Thailand,Import,8542,Electronic integrated circuits
2017,Dem. People's Rep. of Korea,2755.88,Thailand,Import,8542,Electronic integrated circuits
2017,Slovenia,2445.48,Thailand,Import,8542,Electronic integrated circuits
2017,Mauritius,2249.99,Thailand,Import,8542,Electronic integrated circuits
2017,Mozambique,1547.23,Thailand,Import,8542,Electronic integrated circuits
2017,Maldives,1375.19,Thailand,Import,8542,Electronic integrated circuits
2017,Myanmar,1355.24,Thailand,Import,8542,Electronic integrated circuits
2017,Panama,1226.91,Thailand,Import,8542,Electronic integrated circuits
2017,Cameroon,1209.63,Thailand,Import,8542,Electronic integrated circuits
2017,North Macedonia,1097.91,Thailand,Import,8542,Electronic integrated circuits
2017,Türkiye,1025.02,Thailand,Import,8542,Electronic integrated circuits
2017,Br. Indian Ocean Terr.,983.49,Thailand,Import,8542,Electronic integrated circuits
2017,Senegal,981.05,Thailand,Import,8542,Electronic integrated circuits
2017,Gabon,931.46,Thailand,Import,8542,Electronic integrated circuits
2017,Oman,913.41,Thailand,Import,8542,Electronic integrated circuits
2017,Serbia,909.23,Thailand,Import,8542,Electronic integrated circuits
2017,Ecuador,750.9,Thailand,Import,8542,Electronic integrated circuits
2017,United Arab Emirates,739.83,Thailand,Import,8542,Electronic integrated circuits
2017,Tunisia,722.42,Thailand,Import,8542,Electronic integrated circuits
2017,Brunei Darussalam,470.01,Thailand,Import,8542,Electronic integrated circuits
2017,Croatia,431.05,Thailand,Import,8542,Electronic integrated circuits
2017,Cocos Isds,289.99,Thailand,Import,8542,Electronic integrated circuits
2017,Luxembourg,270.98,Thailand,Import,8542,Electronic integrated circuits
2017,Montenegro,268.96,Thailand,Import,8542,Electronic integrated circuits
2017,Pakistan,179.32,Thailand,Import,8542,Electronic integrated circuits
2017,Niger,169.01,Thailand,Import,8542,Electronic integrated circuits
2017,Afghanistan,122.77,Thailand,Import,8542,Electronic integrated circuits
2017,Mauritania,104.3,Thailand,Import,8542,Electronic integrated circuits
2017,Barbados,69.2,Thailand,Import,8542,Electronic integrated circuits
2017,Venezuela,65.07,Thailand,Import,8542,Electronic integrated circuits
2017,Qatar,59.03,Thailand,Import,8542,Electronic integrated circuits
2017,Latvia,36.7,Thailand,Import,8542,Electronic integrated circuits
2017,Bahrain,32.07,Thailand,Import,8542,Electronic integrated circuits
2017,Lebanon,27.5,Thailand,Import,8542,Electronic integrated circuits
2017,Sri Lanka,27.21,Thailand,Import,8542,Electronic integrated circuits
2017,"Areas, nes",19.86,Thailand,Import,8542,Electronic integrated circuits
2017,Saudi Arabia,17.56,Thailand,Import,8542,Electronic integrated circuits
2017,Bangladesh,9.84,Thailand,Import,8542,Electronic integrated circuits
2017,Chile,8.9,Thailand,Import,8542,Electronic integrated circuits
2017,Bolivia (Plurinational State of),5.97,Thailand,Import,8542,Electronic integrated circuits
2017,Nigeria,5.34,Thailand,Import,8542,Electronic integrated circuits
2017,Colombia,4.33,Thailand,Import,8542,Electronic integrated circuits
2018,World,11813161474.37,Thailand,Import,8542,Electronic integrated circuits
2018,"Other Asia, nes",3395166874.86,Thailand,Import,8542,Electronic integrated circuits
2018,Japan,1643586350.76,Thailand,Import,8542,Electronic integrated circuits
2018,USA,1545736003.0,Thailand,Import,8542,Electronic integrated circuits
2018,China,998004602.11,Thailand,Import,8542,Electronic integrated circuits
2018,Malaysia,882040457.88,Thailand,Import,8542,Electronic integrated circuits
2018,Rep. of Korea,803404703.59,Thailand,Import,8542,Electronic integrated circuits
2018,Singapore,740403959.33,Thailand,Import,8542,Electronic integrated circuits
2018,Philippines,452541238.77,Thailand,Import,8542,Electronic integrated circuits
2018,Thailand,414753534.68,Thailand,Import,8542,Electronic integrated circuits
2018,United Kingdom,288721027.38,Thailand,Import,8542,Electronic integrated circuits
2018,Germany,201039062.43,Thailand,Import,8542,Electronic integrated circuits
2018,Netherlands,147391145.1,Thailand,Import,8542,Electronic integrated circuits
2018,Canada,53146822.67,Thailand,Import,8542,Electronic integrated circuits
2018,France,36367260.09,Thailand,Import,8542,Electronic integrated circuits
2018,Viet Nam,31358491.62,Thailand,Import,8542,Electronic integrated circuits
2018,Switzerland,28034510.34,Thailand,Import,8542,Electronic integrated circuits
2018,Italy,22983566.8,Thailand,Import,8542,Electronic integrated circuits
2018,Belgium,22142432.63,Thailand,Import,8542,Electronic integrated circuits
2018,"China, Hong Kong SAR",20594871.93,Thailand,Import,8542,Electronic integrated circuits
2018,Israel,14349696.54,Thailand,Import,8542,Electronic integrated circuits
2018,Indonesia,14082031.68,Thailand,Import,8542,Electronic integrated circuits
2018,Mexico,9538308.81,Thailand,Import,8542,Electronic integrated circuits
2018,Austria,8341341.57,Thailand,Import,8542,Electronic integrated circuits
2018,Denmark,8186189.74,Thailand,Import,8542,Electronic integrated circuits
2018,Malta,5895357.44,Thailand,Import,8542,Electronic integrated circuits
2018,Sweden,4701105.05,Thailand,Import,8542,Electronic integrated circuits
2018,Morocco,3817961.52,Thailand,Import,8542,Electronic integrated circuits
2018,Australia,3118553.59,Thailand,Import,8542,Electronic integrated circuits
2018,Poland,1878213.46,Thailand,Import,8542,Electronic integrated circuits
2018,Lao People's Dem. Rep.,1847195.79,Thailand,Import,8542,Electronic integrated circuits
2018,Finland,1626204.42,Thailand,Import,8542,Electronic integrated circuits
2018,Spain,1613178.14,Thailand,Import,8542,Electronic integrated circuits
2018,Czechia,1390609.95,Thailand,Import,8542,Electronic integrated circuits
2018,Ireland,1066099.07,Thailand,Import,8542,Electronic integrated circuits
2018,Greece,955986.82,Thailand,Import,8542,Electronic integrated circuits
2018,Hungary,861686.8,Thailand,Import,8542,Electronic integrated circuits
2018,New Zealand,493715.56,Thailand,Import,8542,Electronic integrated circuits
2018,Grenada,306291.99,Thailand,Import,8542,Electronic integrated circuits
2018,Costa Rica,292458.95,Thailand,Import,8542,Electronic integrated circuits
2018,India,273089.91,Thailand,Import,8542,Electronic integrated circuits
2018,Portugal,183349.45,Thailand,Import,8542,Electronic integrated circuits
2018,Trinidad and Tobago,78550.71,Thailand,Import,8542,Electronic integrated circuits
2018,Norway,74200.79,Thailand,Import,8542,Electronic integrated circuits
2018,Bulgaria,68017.57,Thailand,Import,8542,Electronic integrated circuits
2018,Ukraine,57332.97,Thailand,Import,8542,Electronic integrated circuits
2018,"China, Macao SAR",53959.94,Thailand,Import,8542,Electronic integrated circuits
2018,Rwanda,53880.56,Thailand,Import,8542,Electronic integrated circuits
2018,Turkmenistan,47940.67,Thailand,Import,8542,Electronic integrated circuits
2018,Cayman Isds,47298.32,Thailand,Import,8542,Electronic integrated circuits
2018,Romania,39041.88,Thailand,Import,8542,Electronic integrated circuits
2018,Sri Lanka,37967.55,Thailand,Import,8542,Electronic integrated circuits
2018,Slovakia,30670.58,Thailand,Import,8542,Electronic integrated circuits
2018,Mauritius,26770.49,Thailand,Import,8542,Electronic integrated circuits
2018,Bosnia Herzegovina,26529.41,Thailand,Import,8542,Electronic integrated circuits
2018,Turks and Caicos Isds,24738.6,Thailand,Import,8542,Electronic integrated circuits
2018,Estonia,24177.73,Thailand,Import,8542,Electronic integrated circuits
2018,Albania,20887.04,Thailand,Import,8542,Electronic integrated circuits
2018,Brazil,17038.82,Thailand,Import,8542,Electronic integrated circuits
2018,Türkiye,16333.67,Thailand,Import,8542,Electronic integrated circuits
2018,Antigua and Barbuda,14222.86,Thailand,Import,8542,Electronic integrated circuits
2018,Chad,12908.31,Thailand,Import,8542,Electronic integrated circuits
2018,Solomon Isds,12491.06,Thailand,Import,8542,Electronic integrated circuits
2018,El Salvador,12325.4,Thailand,Import,8542,Electronic integrated circuits
2018,Andorra,10400.4,Thailand,Import,8542,Electronic integrated circuits
2018,Mali,9396.37,Thailand,Import,8542,Electronic integrated circuits
2018,Saudi Arabia,9178.74,Thailand,Import,8542,Electronic integrated circuits
2018,Iran,8180.74,Thailand,Import,8542,Electronic integrated circuits
2018,Eswatini,7558.37,Thailand,Import,8542,Electronic integrated circuits
2018,Pitcairn,7289.74,Thailand,Import,8542,Electronic integrated circuits
2018,Russian Federation,7209.03,Thailand,Import,8542,Electronic integrated circuits
2018,Saint Kitts and Nevis,6312.55,Thailand,Import,8542,Electronic integrated circuits
2018,Slovenia,5758.71,Thailand,Import,8542,Electronic integrated circuits
2018,Lithuania,4643.33,Thailand,Import,8542,Electronic integrated circuits
2018,Armenia,4510.11,Thailand,Import,8542,Electronic integrated circuits
2018,Cameroon,4189.55,Thailand,Import,8542,Electronic integrated circuits
2018,Mauritania,3992.55,Thailand,Import,8542,Electronic integrated circuits
2018,Guyana,3791.7,Thailand,Import,8542,Electronic integrated circuits
2018,Jordan,3337.17,Thailand,Import,8542,Electronic integrated circuits
2018,Georgia,3091.08,Thailand,Import,8542,Electronic integrated circuits
2018,Kuwait,3002.82,Thailand,Import,8542,Electronic integrated circuits
2018,Tunisia,2688.76,Thailand,Import,8542,Electronic integrated circuits
2018,South Africa,2383.63,Thailand,Import,8542,Electronic integrated circuits
2018,Timor-Leste,2374.07,Thailand,Import,8542,Electronic integrated circuits
2018,Cambodia,2220.23,Thailand,Import,8542,Electronic integrated circuits
2018,Afghanistan,1746.21,Thailand,Import,8542,Electronic integrated circuits
2018,Namibia,1607.58,Thailand,Import,8542,Electronic integrated circuits
2018,Paraguay,1575.89,Thailand,Import,8542,Electronic integrated circuits
2018,Ecuador,1450.35,Thailand,Import,8542,Electronic integrated circuits
2018,Marshall Isds,1434.55,Thailand,Import,8542,Electronic integrated circuits
2018,Maldives,1142.66,Thailand,Import,8542,Electronic integrated circuits
2018,Sao Tome and Principe,662.13,Thailand,Import,8542,Electronic integrated circuits
2018,Falkland Isds (Malvinas),617.06,Thailand,Import,8542,Electronic integrated circuits
2018,Tuvalu,614.31,Thailand,Import,8542,Electronic integrated circuits
2018,Br. Virgin Isds,613.93,Thailand,Import,8542,Electronic integrated circuits
2018,Brunei Darussalam,591.26,Thailand,Import,8542,Electronic integrated circuits
2018,Croatia,535.63,Thailand,Import,8542,Electronic integrated circuits
2018,Latvia,523.59,Thailand,Import,8542,Electronic integrated circuits
2018,South Georgia and the South Sandwich Islands,488.49,Thailand,Import,8542,Electronic integrated circuits
2018,Tokelau,446.34,Thailand,Import,8542,Electronic integrated circuits
2018,North Macedonia,368.78,Thailand,Import,8542,Electronic integrated circuits
2018,Egypt,357.63,Thailand,Import,8542,Electronic integrated circuits
2018,Colombia,322.39,Thailand,Import,8542,Electronic integrated circuits
2018,United Arab Emirates,322.36,Thailand,Import,8542,Electronic integrated circuits
2018,Myanmar,300.0,Thailand,Import,8542,Electronic integrated circuits
2018,Venezuela,241.59,Thailand,Import,8542,Electronic integrated circuits
2018,Tajikistan,228.0,Thailand,Import,8542,Electronic integrated circuits
2018,Belarus,207.81,Thailand,Import,8542,Electronic integrated circuits
2018,Serbia,173.83,Thailand,Import,8542,Electronic integrated circuits
2018,Pakistan,158.09,Thailand,Import,8542,Electronic integrated circuits
2018,Luxembourg,134.27,Thailand,Import,8542,Electronic integrated circuits
2018,Argentina,89.75,Thailand,Import,8542,Electronic integrated circuits
2018,Qatar,64.64,Thailand,Import,8542,Electronic integrated circuits
2018,Montserrat,33.55,Thailand,Import,8542,Electronic integrated circuits
2018,Chile,23.3,Thailand,Import,8542,Electronic integrated circuits
2018,Dominica,22.52,Thailand,Import,8542,Electronic integrated circuits
2018,Niger,21.43,Thailand,Import,8542,Electronic integrated circuits
2018,Bolivia (Plurinational State of),17.65,Thailand,Import,8542,Electronic integrated circuits
2019,World,11267085662.933,Thailand,Import,8542,Electronic integrated circuits
2019,"Other Asia, nes",3429520177.726,Thailand,Import,8542,Electronic integrated circuits
2019,Japan,1589629648.799,Thailand,Import,8542,Electronic integrated circuits
2019,USA,1266146714.591,Thailand,Import,8542,Electronic integrated circuits
2019,China,952808289.747,Thailand,Import,8542,Electronic integrated circuits
2019,Malaysia,932049822.689,Thailand,Import,8542,Electronic integrated circuits
2019,Rep. of Korea,747103306.928,Thailand,Import,8542,Electronic integrated circuits
2019,Singapore,508851324.236,Thailand,Import,8542,Electronic integrated circuits
2019,Thailand,508389942.921,Thailand,Import,8542,Electronic integrated circuits
2019,Philippines,395502217.518,Thailand,Import,8542,Electronic integrated circuits
2019,United Kingdom,262663509.954,Thailand,Import,8542,Electronic integrated circuits
2019,Germany,188912693.627,Thailand,Import,8542,Electronic integrated circuits
2019,Netherlands,139659300.191,Thailand,Import,8542,Electronic integrated circuits
2019,Viet Nam,44325867.458,Thailand,Import,8542,Electronic integrated circuits
2019,France,41200764.219,Thailand,Import,8542,Electronic integrated circuits
2019,Canada,40467443.652,Thailand,Import,8542,Electronic integrated circuits
2019,Italy,35234049.726,Thailand,Import,8542,Electronic integrated circuits
2019,Belgium,30220072.972,Thailand,Import,8542,Electronic integrated circuits
2019,"China, Hong Kong SAR",27131827.467,Thailand,Import,8542,Electronic integrated circuits
2019,Austria,25795140.137,Thailand,Import,8542,Electronic integrated circuits
2019,Switzerland,24178003.67,Thailand,Import,8542,Electronic integrated circuits
2019,Israel,19486443.628,Thailand,Import,8542,Electronic integrated circuits
2019,Indonesia,17859870.141,Thailand,Import,8542,Electronic integrated circuits
2019,Greece,8498847.046,Thailand,Import,8542,Electronic integrated circuits
2019,Mexico,8028164.384,Thailand,Import,8542,Electronic integrated circuits
2019,Morocco,4797932.059,Thailand,Import,8542,Electronic integrated circuits
2019,Denmark,3108596.738,Thailand,Import,8542,Electronic integrated circuits
2019,Malta,2930657.576,Thailand,Import,8542,Electronic integrated circuits
2019,Sweden,2257908.682,Thailand,Import,8542,Electronic integrated circuits
2019,Poland,1844655.373,Thailand,Import,8542,Electronic integrated circuits
2019,Finland,1600512.272,Thailand,Import,8542,Electronic integrated circuits
2019,Australia,1236484.6,Thailand,Import,8542,Electronic integrated circuits
2019,Czechia,1021021.664,Thailand,Import,8542,Electronic integrated circuits
2019,India,860510.435,Thailand,Import,8542,Electronic integrated circuits
2019,Ireland,802975.267,Thailand,Import,8542,Electronic integrated circuits
2019,Hungary,578827.663,Thailand,Import,8542,Electronic integrated circuits
2019,Lao People's Dem. Rep.,555686.863,Thailand,Import,8542,Electronic integrated circuits
2019,New Zealand,473188.383,Thailand,Import,8542,Electronic integrated circuits
2019,Costa Rica,266004.169,Thailand,Import,8542,Electronic integrated circuits
2019,Portugal,177466.559,Thailand,Import,8542,Electronic integrated circuits
2019,Spain,147718.229,Thailand,Import,8542,Electronic integrated circuits
2019,Bulgaria,119574.649,Thailand,Import,8542,Electronic integrated circuits
2019,Slovakia,110188.432,Thailand,Import,8542,Electronic integrated circuits
2019,Christmas Isds,70664.194,Thailand,Import,8542,Electronic integrated circuits
2019,Pakistan,58666.73,Thailand,Import,8542,Electronic integrated circuits
2019,Ukraine,42065.425,Thailand,Import,8542,Electronic integrated circuits
2019,Andorra,34133.311,Thailand,Import,8542,Electronic integrated circuits
2019,Cayman Isds,28095.762,Thailand,Import,8542,Electronic integrated circuits
2019,Cameroon,27778.753,Thailand,Import,8542,Electronic integrated circuits
2019,Sri Lanka,24303.911,Thailand,Import,8542,Electronic integrated circuits
2019,Romania,24055.395,Thailand,Import,8542,Electronic integrated circuits
2019,Brazil,23166.529,Thailand,Import,8542,Electronic integrated circuits
2019,Mauritius,21617.599,Thailand,Import,8542,Electronic integrated circuits
